date,retweets,favorites,label,text,clean_text
05/08/19 5:22,2,5,2,no they didn't pull the trigger but there could've been steps to prevent this. we need stricter gun laws. and we need to hold our politicians accountable for not passing them to ban assault rifles. not one but TWO mass shooting in a day. innocents dead and no talk of #GunControl,"['no', 'didnt', 'pull', 'trigger', 'couldve', 'steps', 'prevent', 'need', 'stricter', 'gun', 'laws', 'need', 'hold', 'politicians', 'accountable', 'not', 'passing', 'ban', 'assault', 'rifles', 'not', 'one', 'two', 'mass', 'shooting', 'day', 'innocents', 'dead', 'no', 'talk', 'guncontrol']"
05/08/19 1:50,1,3,2,Dozens of people killed. Many more injured. And now the #2A talking point is about how counting 9 people dead shouldnÕ_Õ_ë_t be counted as a #massshooting. This is what we have become.,"['dozens', 'people', 'killed', 'many', 'injured', '2a', 'talking', 'point', 'counting', '9', 'people', 'dead', 'shouldnt', 'counted', 'massshooting', 'become']"
05/08/19 1:07,0,0,3,It's a mental-health issue. That's the excuse many are using for not dealing with America's gun crisis. #ElPaso #Dayton,"['mentalhealth', 'issue', 'thats', 'excuse', 'many', 'using', 'not', 'dealing', 'americas', 'gun', 'crisis', 'elpaso', 'dayton']"
03/08/19 23:25,1,2,2,When you see the devastation that surrounds us it sure makes you realize just how precious life is . #ElPaso #FuckTheNRA #nomorethoughtsandprayers,"['see', 'devastation', 'surrounds', 'us', 'sure', 'makes', 'realize', 'precious', 'life', 'elpaso', 'fuckthenra', 'nomorethoughtsandprayers']"
03/08/19 19:31,1,5,3,"KSTB Enterprises is praying for the victims, families and community of El Paso, Texas. #ElPaso #elpasoshooting #PrayersfortheInnocentVictims #kstb #ElPasoStrong #PrayForElPasopic.twitter.com/ltsSjYec61","['kstb', 'enterprises', 'praying', 'victims', 'families', 'community', 'el', 'paso', 'texas', 'elpaso', 'elpasoshooting', 'prayersfortheinnocentvictims', 'kstb', 'elpasostrong', 'prayforelpasopictwittercomltssjyec61']"
03/08/19 22:44,0,0,2,". @PeteButtigieg: ""Are we or are we not prepared to stand up to the gun lobby and are we or are we not prepared to stand up to white nationalists?"" #ElPasoShooting #GunControlNow #gunreformnow #MSNBC","['petebuttigieg', 'not', 'prepared', 'stand', 'gun', 'lobby', 'not', 'prepared', 'stand', 'white', 'nationalists', 'elpasoshooting', 'guncontrolnow', 'gunreformnow', 'msnbc']"
03/08/19 19:23,0,1,3,#BREAKING: Socorro ISD says Õ_Õ_ÕÎall Socorro ISD trainings and student activitiesÕ_Õ_ë have been cancelled. #ElPaso,"['breaking', 'socorro', 'isd', 'says', 'all', 'socorro', 'isd', 'trainings', 'student', 'activities', 'cancelled', 'elpaso']"
05/08/19 9:06,0,0,3,"Per DailyBeast, the father of the El Paso domestic terrorist is a mental health counselor, who mustÕ_Õ_ë_ve felt powerless watching his son sink into nihilism required to radicalize to become an 8chan white supremacist: https://www.thedailybeast.com/suspected-el-paso-shooter-patrick-crusius-dad-once-sought-to-help-gun-violence-victim Õ_Õ__","['per', 'dailybeast', 'father', 'el', 'paso', 'domestic', 'terrorist', 'mental', 'health', 'counselor', 'mustve', 'felt', 'powerless', 'watching', 'son', 'sink', 'nihilism', 'required', 'radicalize', 'become', '8chan', 'white', 'supremacist']"
05/08/19 2:57,0,1,2,"It's all so bloody and real that it's working marvelously at getting people who WERE die-hard pro-2A to change their minds. Killing babies is WORKING. And there's a convenient scapegoat. Again, hypothetical.","['bloody', 'real', 'working', 'marvelously', 'getting', 'people', 'diehard', 'pro2a', 'change', 'minds', 'killing', 'babies', 'working', 'theres', 'convenient', 'scapegoat', 'hypothetical']"
03/08/19 18:36,2,10,3,I have every confidence in the world that El Paso law enforcement will carry the city through this. #elpaso,"['every', 'confidence', 'world', 'el', 'paso', 'law', 'enforcement', 'carry', 'city', 'elpaso']"
03/08/19 20:01,4,10,2,"Once again, as the Spineless Republicans & Lawless Trump send thoughts and prayers to the latest mass shootings in El Paso, I say vote them out and provide safe surroundings with stricter gun laws. Meanwhile, mass shootings have increased more than 80% since Trump! #GunControl","['spineless', 'republicans', 'lawless', 'trump', 'send', 'thoughts', 'prayers', 'latest', 'mass', 'shootings', 'el', 'paso', 'say', 'vote', 'provide', 'safe', 'surroundings', 'stricter', 'gun', 'laws', 'meanwhile', 'mass', 'shootings', 'increased', '80', 'since', 'trump', 'guncontrol']"
03/08/19 23:27,0,2,2,#BanAssaultWeapons PLEASE! NOW!,"['banassaultweapons', 'please']"
03/08/19 22:32,4,12,2,Tell your GOP comrades to do something about it. Pass some damn common sense gun laws. Enough is enough. Stop with the propaganda that Democrats want to do away with 2A. That is not what common sense gun laws do.,"['tell', 'gop', 'comrades', 'something', 'pass', 'damn', 'common', 'sense', 'gun', 'laws', 'enough', 'enough', 'stop', 'propaganda', 'democrats', 'want', 'away', '2a', 'not', 'common', 'sense', 'gun', 'laws']"
03/08/19 21:08,1,5,3,Sending love to our AO family in El Paso and your whole community,"['sending', 'love', 'ao', 'family', 'el', 'paso', 'whole', 'community']"
05/08/19 1:36,0,0,3,"Borderline is at the intersection of the 101 and the 23 freeways. My parents laughed when it opened at all the urban cowboys in suburbia. My boyfriend used to play pool there. I drive by it a few times a week, I get to observe the boards still over the windows. #elpaso #dayton","['borderline', 'intersection', '101', '23', 'freeways', 'parents', 'laughed', 'opened', 'urban', 'cowboys', 'suburbia', 'boyfriend', 'used', 'play', 'pool', 'drive', 'times', 'week', 'get', 'observe', 'boards', 'still', 'windows', 'elpaso', 'dayton']"
05/08/19 1:48,0,0,3,Waiting patiently for @realDonaldTrump to address the nation with his new gun control plan after the weekend massacres by Americans on fellow Americans. #DomesticWhiteTerrorism #walmartshooting #daytonshooting,"['waiting', 'patiently', 'realdonaldtrump', 'address', 'nation', 'new', 'gun', 'control', 'plan', 'weekend', 'massacres', 'americans', 'fellow', 'americans', 'domesticwhiteterrorism', 'walmartshooting', 'daytonshooting']"
05/08/19 1:25,0,0,2,"Thoughts and prayers had heartfelt meaning once upon a time. But after countless mass shootings since Sandy Hook, three mass shootings in a single week, this all looks like a ridiculous, embarassing joke. #GunControlNow pic.twitter.com/BJgpzQVARo","['thoughts', 'prayers', 'heartfelt', 'meaning', 'upon', 'time', 'countless', 'mass', 'shootings', 'since', 'sandy', 'hook', 'three', 'mass', 'shootings', 'single', 'week', 'looks', 'like', 'ridiculous', 'embarassing', 'joke', 'guncontrolnow', 'pictwittercombjgpzqvaro']"
03/08/19 20:58,0,2,2,Strange this happened in texas with all those good people with guns running around and it being one of the easiest states to get a gun. I thought looser gun laws and open carry prevented this sort of thing from happening? #GunControlNow,"['strange', 'happened', 'texas', 'good', 'people', 'guns', 'running', 'around', 'one', 'easiest', 'states', 'get', 'gun', 'thought', 'looser', 'gun', 'laws', 'open', 'carry', 'prevented', 'sort', 'thing', 'happening', 'guncontrolnow']"
05/08/19 2:20,0,1,3,Cloudflare pulling 8Chan support after El Paso shooting https://www.axios.com/cloudflare-pulling-8chan-support-after-el-paso-shooting-a6ec19b3-919f-42d5-9433-27fee44bdb3f.html?utm_source=twitter&utm_medium=twsocialshare&utm_campaign=organic Õ_Õ__,"['cloudflare', 'pulling', '8chan', 'support', 'el', 'paso', 'shooting']"
03/08/19 18:25,0,0,3,"Still active, stay indoors and be safe #elpaso #texas #915area #eptx #cielovista #texas #texasshootinghttps://twitter.com/KFOX14/status/1157711707957071872 Õ_Õ__","['still', 'active', 'stay', 'indoors', 'safe', 'elpaso', 'texas', '915area', 'eptx', 'cielovista', 'texas', 'texasshooting']"
05/08/19 13:23,0,1,3,"The Leftist narrative after literally every mass shooting is ""RETHUGLIKKANS BAD, #GunControlNow, #WhiteSupremacistInChief!!!"" They refuse to do anything to actually FIX the problem.","['leftist', 'narrative', 'literally', 'every', 'mass', 'shooting', 'rethuglikkans', 'bad', 'guncontrolnow', 'whitesupremacistinchief', 'refuse', 'anything', 'actually', 'fix', 'problem']"
03/08/19 21:06,1,0,3,Are you enjoying your weekend golfing & promoting your private business at US taxpayer expense? You & GOP have done nothing to stop gun violence. Just the opposite. Your racist hate speech incites white men to violence. You are a cancer on our country. #ElPaso #ImpeachTheMF,"['enjoying', 'weekend', 'golfing', 'promoting', 'private', 'business', 'us', 'taxpayer', 'expense', 'gop', 'done', 'nothing', 'stop', 'gun', 'violence', 'opposite', 'racist', 'hate', 'speech', 'incites', 'white', 'men', 'violence', 'cancer', 'country', 'elpaso', 'impeachthemf']"
03/08/19 21:38,0,1,3,Not sure if numbers are #facts but seems about right. #massshooting #ElPaso,"['not', 'sure', 'numbers', 'facts', 'seems', 'right', 'massshooting', 'elpaso']"
03/08/19 16:03,0,0,3,"Although King scores, Callum Wilson 1G 2A.","['although', 'king', 'scores', 'callum', 'wilson', '1g', '2a']"
05/08/19 0:25,1,2,3,"Oops. You forgot to include the requisite thoughts and prayers, Ronna. Or did you folks @GOP finally run out? #ElPasoTerroristAttack #daytonshooting","['oops', 'forgot', 'include', 'requisite', 'thoughts', 'prayers', 'ronna', 'folks', 'gop', 'finally', 'run', 'elpasoterroristattack', 'daytonshooting']"
05/08/19 12:58,0,0,3,"The bodies in El Paso, Texas, and Dayton, Ohio weren't even cold yet when the Democrats and the Media started blaming President Trump for these two tragedies. - #CNN #Dayton #Democrats #ElPaso #Exploit #FakeNews #MAGA #Trump #Media #MSNBC #Nazi http://bit.ly/2KxS4DE pic.twitter.com/xrX1digza7","['bodies', 'el', 'paso', 'texas', 'dayton', 'ohio', 'werent', 'even', 'cold', 'yet', 'democrats', 'media', 'started', 'blaming', 'president', 'trump', 'two', 'tragedies', 'cnn', 'dayton', 'democrats', 'elpaso', 'exploit', 'fakenews', 'maga', 'trump', 'media', 'msnbc', 'nazi', 'pictwittercomxrx1digza7']"
05/08/19 1:10,1,0,2,Its time to seriously consider #RepealThe2ndAmendment. #ElPasoShooting #daytonshooting #massshootings,"['time', 'seriously', 'consider', 'repealthe2ndamendment', 'elpasoshooting', 'daytonshooting', 'massshootings']"
03/08/19 21:52,1,3,2,#MoscowMitch works against the American people when he prevents votes on common sense gun laws. #GunControlNow,"['moscowmitch', 'works', 'american', 'people', 'prevents', 'votes', 'common', 'sense', 'gun', 'laws', 'guncontrolnow']"
05/08/19 11:22,0,0,1,... but new gun laws won't work. #GunControlNow #gunreformnow #GunViolencehttps://twitter.com/HillaryWarnedUs/status/1157776241459630080 Õ_Õ__,"['new', 'gun', 'laws', 'wont', 'work', 'guncontrolnow', 'gunreformnow', 'gunviolence']"
05/08/19 13:45,0,1,2,"Such evil in this world. tRump found the spark, blew into his his putridness and the fire roars. He owns The Dayton and El Paso murders. #ImpeachTrumpNOW #GunControlNow","['evil', 'world', 'trump', 'found', 'spark', 'blew', 'putridness', 'fire', 'roars', 'owns', 'dayton', 'el', 'paso', 'murders', 'impeachtrumpnow', 'guncontrolnow']"
05/08/19 0:33,0,0,2,Some of the Most Recent Deadly US Mass Shootings https://www.snopes.com/ap/2019/08/04/some-of-the-most-recent-deadly-us-mass-shootings/ Õ_Õ__ GOP & #MoscowMitch are criminally Lazy! #GunControlNow,"['recent', 'deadly', 'us', 'mass', 'shootings', 'gop', 'moscowmitch', 'criminally', 'lazy', 'guncontrolnow']"
05/08/19 3:35,1,0,3,http://nbcnews.com : El Paso shooting is third connected to 8chan Internet forum. https://www.nbcnews.com/nightly-news/video/el-paso-shooting-is-third-connected-to-8chan-internet-forum-65301573823 Õ_Õ__ via @GoogleNews,"['el', 'paso', 'shooting', 'third', 'connected', '8chan', 'internet', 'forum', 'via', 'googlenews']"
05/08/19 2:10,6,54,3,This may be the end of 8chan. https://twitter.com/aprilaser/status/1158190336587337728 Õ_Õ__,"['may', 'end', '8chan']"
03/08/19 18:56,0,3,3,Oof. This breaking news is hard to hear. #ElPaso was my home. Checking in with people now.,"['oof', 'breaking', 'news', 'hard', 'hear', 'elpaso', 'home', 'checking', 'people']"
05/08/19 6:37,0,0,3,"They were all white, in their early 20s and presented with the outward signs of asocial tendencies and the resentment that went along with it. Do the parents carry a share of the blame for raising these misfits? #8chan #ElPasoTerroristAttack #ElPasoStrong #DaytonStrong #Crusius","['white', 'early', '20s', 'presented', 'outward', 'signs', 'asocial', 'tendencies', 'resentment', 'went', 'along', 'parents', 'carry', 'share', 'blame', 'raising', 'misfits', '8chan', 'elpasoterroristattack', 'elpasostrong', 'daytonstrong', 'crusius']"
03/08/19 21:08,0,0,2,"So, that's your job. You've observed HUNDREDS of these incidents in 2019. Have you seen enough? We have. #DoYourJob #massshooting #GunControlNow","['thats', 'job', 'youve', 'observed', 'hundreds', 'incidents', '2019', 'seen', 'enough', 'doyourjob', 'massshooting', 'guncontrolnow']"
03/08/19 21:44,0,0,3,"Every day, a new shooting incident in the US. What does our government do? Nothing. #texasshooting #ElPaso","['every', 'day', 'new', 'shooting', 'incident', 'us', 'government', 'nothing', 'texasshooting', 'elpaso']"
05/08/19 9:13,0,1,3,Cloudflare pulls 8chan support after El Paso shooting https://www.axios.com/cloudflare-pulls-8chan-support-after-el-paso-shooting-a6ec19b3-919f-42d5-9433-27fee44bdb3f.html?utm_source=twitter&utm_medium=twsocialshare&utm_campaign=organic Õ_Õ__ @axios,"['cloudflare', 'pulls', '8chan', 'support', 'el', 'paso', 'shooting', 'axios']"
03/08/19 19:48,0,1,3,#cielovistamall is the area ... to much information from @CNN @MSNBC @FoxNews to know the situation.. just stay inside in the area. #ElPaso #elpasotexas,"['cielovistamall', 'area', 'much', 'information', 'cnn', 'msnbc', 'foxnews', 'know', 'situation', 'stay', 'inside', 'area', 'elpaso', 'elpasotexas']"
03/08/19 23:03,0,1,2,#EndGunViolence If Only...,['endgunviolence']
03/08/19 20:23,0,0,2,"Another day , another mass shooting, Gilroy garlic festival and elpaso Walmart mass shooting both happened in a week, 30 people dead , what's happening , fuck NRA, fuck the system...","['another', 'day', 'another', 'mass', 'shooting', 'gilroy', 'garlic', 'festival', 'elpaso', 'walmart', 'mass', 'shooting', 'happened', 'week', '30', 'people', 'dead', 'whats', 'happening', 'fuck', 'nra', 'fuck', 'system']"
05/08/19 11:36,0,0,3,8chan's creator says website should be shut down #FakeNewsMedia STOP LYING Õ_ë_ @ABCÕ_ëë©https://abcnews.go.com/Technology/video/8chans-creator-website-shut-64778425 Õ_Õ__,"['8chans', 'creator', 'says', 'website', 'shut', 'fakenewsmedia', 'stop', 'lying', 'abc']"
05/08/19 13:02,0,0,3,8chan cast out by Cloudflare after El Paso shooting http://dlvr.it/R9htp1 pic.twitter.com/HnKKosFrqb,"['8chan', 'cast', 'cloudflare', 'el', 'paso', 'shooting', 'pictwittercomhnkkosfrqb']"
05/08/19 13:42,0,3,2,Regarding the recent #massshootings in the US @MaximRoyreal and @AnnaBananaHops shared some impacting but truthful images... #GunControlNow #ShadowFampic.twitter.com/9ydyDph0Dk,"['regarding', 'recent', 'massshootings', 'us', 'maximroyreal', 'annabananahops', 'shared', 'impacting', 'truthful', 'images', 'guncontrolnow', 'shadowfampictwittercom9ydydph0dk']"
03/08/19 23:53,0,0,2,"Found nowhere in your statement: - act of domestic terrorism - white supremacist - a call to pass legislation to decrease the likelihood of an ""event"" such as this from happening again. #GunControlNow #elpasoshooting","['found', 'nowhere', 'statement', 'act', 'domestic', 'terrorism', 'white', 'supremacist', 'call', 'pass', 'legislation', 'decrease', 'likelihood', 'event', 'happening', 'guncontrolnow', 'elpasoshooting']"
05/08/19 13:03,0,0,3,"Wait, what? Mexican government says it will seek extradition of El Paso shooter #ElPaso http://a.msn.com/01/en-us/AAFkiXr?ocid=st Õ_Õ__","['wait', 'mexican', 'government', 'says', 'seek', 'extradition', 'el', 'paso', 'shooter', 'elpaso']"
03/08/19 19:44,0,2,3,Girl ! People are getting killed in #ElPaso pray for us hold ur Announcement.,"['girl', 'people', 'getting', 'killed', 'elpaso', 'pray', 'us', 'hold', 'ur', 'announcement']"
05/08/19 6:44,0,0,2,"Wow. Good for you, @BetoORourke #GunControlNow https://twitter.com/ericbradner/status/1158216987908218882 Õ_Õ__","['wow', 'good', 'betoorourke', 'guncontrolnow']"
05/08/19 2:17,735,4213,3,CONFIRMED: @Cloudflare has discontinued their service to 8chan. https://twitter.com/kevinroose/status/1158188641946165248 Õ_Õ__,"['confirmed', 'cloudflare', 'discontinued', 'service', '8chan']"
05/08/19 13:45,2,2,2,Counties n the US that held 2016 #TrumpEgoRally saw 226% increase n #HateCrimes #ruhle The call is coming from @WhiteHouse we've had 300 mass shootings THIS YR ALONE! WAKE UP! #terroristintheWhiteHouse #BanFoxNews #BanAssaultWeapons #GunConrolNow #DomesticTerroristInChief,"['counties', 'n', 'us', 'held', '2016', 'trumpegorally', 'saw', '226', 'increase', 'n', 'hatecrimes', 'ruhle', 'call', 'coming', 'whitehouse', 'weve', '300', 'mass', 'shootings', 'yr', 'alone', 'wake', 'terroristinthewhitehouse', 'banfoxnews', 'banassaultweapons', 'gunconrolnow', 'domesticterroristinchief']"
